Sl. No,UNITS,Population in Lakhs,Crime rate for 2019,Category,Crime_Type,Crimes,Year,% Variation in 2019 over 2018
2796,Rachakonda,43.71,38.5,Property Crime,Ordinary thefts,1803,2018,-0.067
2797,Ramagundam,16.12,20.47,Property Crime,Ordinary thefts,251,2018,0.315
2798,Siddipet,10.22,32.29,Property Crime,Ordinary thefts,185,2018,0.784
2799,Warangal,23.75,14.95,Property Crime,Ordinary thefts,385,2018,-0.078
2800,Adilabad,7.53,15.01,Property Crime,Ordinary thefts,128,2018,-0.117
2801,Bhadradri Kothagudem,11.12,17.36,Property Crime,Ordinary thefts,146,2018,0.322
2802,jagtial,9.95,17.09,Property Crime,Ordinary thefts,88,2018,0.932
2803,Jayashankar Bhupalpally,4.26,11.97,Property Crime,Ordinary thefts,81,2018,-0.37
2804,Jogulamba Gadwal,6.19,68.66,Property Crime,Ordinary thefts,271,2018,0.568
2805,Kamareddy,10.04,23.11,Property Crime,Ordinary thefts,151,2018,0.536
2806,Kumaram Bheem Asifabad,5.25,8.38,Property Crime,Ordinary thefts,53,2018,-0.17
2807,Mahabubabad,7.84,9.18,Property Crime,Ordinary thefts,102,2018,-0.294
2808,Mahabubnagar,9.29,12.7,Property Crime,Ordinary thefts,220,2018,-0.464
2809,Medak,7.88,14.85,Property Crime,Ordinary thefts,98,2018,0.194
2810,Mulugu,2.93,0,Property Crime,Ordinary thefts,,2018,
2811,Nagarkurnool,8.71,11.94,Property Crime,Ordinary thefts,252,2018,-0.587
2812,Nalgonda,16.52,16.16,Property Crime,Ordinary thefts,172,2018,0.552
2813,Narayanpet,5.76,0,Property Crime,Ordinary thefts,,2018,
2814,Nirmal,7.19,12.38,Property Crime,Ordinary thefts,63,2018,0.413
2815,Rajanna Sircilla,5.62,14.23,Property Crime,Ordinary thefts,51,2018,0.569
2816,Sanga Reddy,15.37,23.16,Property Crime,Ordinary thefts,210,2018,0.695
2817,Suryapet,11.09,13.53,Property Crime,Ordinary thefts,155,2018,-0.032
2818,Vikarabad,9.37,11.74,Property Crime,Ordinary thefts,64,2018,0.719
2819,Wanaparthy,5.87,26.24,Property Crime,Ordinary thefts,192,2018,-0.198
2820,RP Secunderabad,,#DIV/0!,Property Crime,Ordinary thefts,675,2018,0.099
2821,CID,,#DIV/0!,Property Crime,Ordinary thefts,,2018,0
2822,Cyberabad,62.1,32.54,Property Crime,Ordinary thefts,2021,2019,-0.098
2823,Hyderabad,39.53,61.78,Property Crime,Ordinary thefts,2442,2019,0.128
2824,Karimnagar,10.15,16.06,Property Crime,Ordinary thefts,163,2019,-0.424
2825,Khammam,14.11,20.77,Property Crime,Ordinary thefts,293,2019,0.039
2826,Nizamabad,15.87,31.19,Property Crime,Ordinary thefts,495,2019,-0.141
2827,Rachakonda,43.71,38.5,Property Crime,Ordinary thefts,1683,2019,-0.067
2828,Ramagundam,16.12,20.47,Property Crime,Ordinary thefts,330,2019,0.315
2829,Siddipet,10.22,32.29,Property Crime,Ordinary thefts,330,2019,0.784
2830,Warangal,23.75,14.95,Property Crime,Ordinary thefts,355,2019,-0.078
2831,Adilabad,7.53,15.01,Property Crime,Ordinary thefts,113,2019,-0.117
2832,Bhadradri Kothagudem,11.12,17.36,Property Crime,Ordinary thefts,193,2019,0.322
2833,jagtial,9.95,17.09,Property Crime,Ordinary thefts,170,2019,0.932
2834,Jayashankar Bhupalpally,4.26,11.97,Property Crime,Ordinary thefts,51,2019,-0.37
2835,Jogulamba Gadwal,6.19,68.66,Property Crime,Ordinary thefts,425,2019,0.568
2836,Kamareddy,10.04,23.11,Property Crime,Ordinary thefts,232,2019,0.536
2837,Kumaram Bheem Asifabad,5.25,8.38,Property Crime,Ordinary thefts,44,2019,-0.17
2838,Mahabubabad,7.84,9.18,Property Crime,Ordinary thefts,72,2019,-0.294
2839,Mahabubnagar,9.29,12.7,Property Crime,Ordinary thefts,118,2019,-0.464
2840,Medak,7.88,14.85,Property Crime,Ordinary thefts,117,2019,0.194
2841,Mulugu,2.93,8.19112628,Property Crime,Ordinary thefts,24,2019,
2842,Nagarkurnool,8.71,11.94,Property Crime,Ordinary thefts,104,2019,-0.587
2843,Nalgonda,16.52,16.16,Property Crime,Ordinary thefts,267,2019,0.552
2844,Narayanpet,5.76,7.291666667,Property Crime,Ordinary thefts,42,2019,
2845,Nirmal,7.19,12.38,Property Crime,Ordinary thefts,89,2019,0.413
2846,Rajanna Sircilla,5.62,14.23,Property Crime,Ordinary thefts,80,2019,0.569
2847,Sanga Reddy,15.37,23.16,Property Crime,Ordinary thefts,356,2019,0.695
2848,Suryapet,11.09,13.53,Property Crime,Ordinary thefts,150,2019,-0.032
2849,Vikarabad,9.37,11.74,Property Crime,Ordinary thefts,110,2019,0.719
2850,Wanaparthy,5.87,26.24,Property Crime,Ordinary thefts,154,2019,-0.198
2851,RP Secunderabad,,#DIV/0!,Property Crime,Ordinary thefts,742,2019,0.099
2852,CID,,#DIV/0!,Property Crime,Ordinary thefts,,2019,0
2853,Cyberabad,62.1,1.56,Property Crime,Robberies,151,2018,-0.358
2854,Hyderabad,39.53,2.83,Property Crime,Robberies,98,2018,0.143
2855,Karimnagar,10.15,0.3,Property Crime,Robberies,3,2018,0
2856,Khammam,14.11,0.78,Property Crime,Robberies,10,2018,0.1
2857,Nizamabad,15.87,0.95,Property Crime,Robberies,17,2018,-0.118
2858,Rachakonda,43.71,3,Property Crime,Robberies,155,2018,-0.155
2859,Ramagundam,16.12,0.56,Property Crime,Robberies,5,2018,0.8
2860,Siddipet,10.22,0.39,Property Crime,Robberies,3,2018,0.333
2861,Warangal,23.75,0.67,Property Crime,Robberies,29,2018,-0.448
2862,Adilabad,7.53,0.53,Property Crime,Robberies,1,2018,3
2863,Bhadradri Kothagudem,11.12,0.81,Property Crime,Robberies,2,2018,3.5
2864,jagtial,9.95,0.7,Property Crime,Robberies,9,2018,-0.222
2865,Jayashankar Bhupalpally,4.26,0.23,Property Crime,Robberies,4,2018,-0.75
2866,Jogulamba Gadwal,6.19,0.16,Property Crime,Robberies,3,2018,-0.667
2867,Kamareddy,10.04,0.7,Property Crime,Robberies,10,2018,-0.3
2868,Kumaram Bheem Asifabad,5.25,0.38,Property Crime,Robberies,3,2018,-0.333
2869,Mahabubabad,7.84,0.26,Property Crime,Robberies,4,2018,-0.5
2870,Mahabubnagar,9.29,0.75,Property Crime,Robberies,8,2018,-0.125
2871,Medak,7.88,0.51,Property Crime,Robberies,6,2018,-0.333
2872,Mulugu,2.93,2.05,Property Crime,Robberies,,2018,0
2873,Nagarkurnool,8.71,0,Property Crime,Robberies,11,2018,-1
2874,Nalgonda,16.52,0.42,Property Crime,Robberies,7,2018,0
2875,Narayanpet,5.76,0.17,Property Crime,Robberies,,2018,0
2876,Nirmal,7.19,0.14,Property Crime,Robberies,4,2018,-0.75
2877,Rajanna Sircilla,5.62,1.07,Property Crime,Robberies,4,2018,0.5
2878,Sanga Reddy,15.37,0.72,Property Crime,Robberies,8,2018,0.375
2879,Suryapet,11.09,0.18,Property Crime,Robberies,6,2018,-0.667
2880,Vikarabad,9.37,0.21,Property Crime,Robberies,0,2018,0
2881,Wanaparthy,5.87,0.68,Property Crime,Robberies,2,2018,1
2882,RP Secunderabad,,#DIV/0!,Property Crime,Robberies,,2018,0
2883,CID,,#DIV/0!,Property Crime,Robberies,,2018,0
2884,Cyberabad,62.1,1.56,Property Crime,Robberies,97,2019,-0.358
2885,Hyderabad,39.53,2.83,Property Crime,Robberies,112,2019,0.143
2886,Karimnagar,10.15,0.3,Property Crime,Robberies,3,2019,0
2887,Khammam,14.11,0.78,Property Crime,Robberies,11,2019,0.1
2888,Nizamabad,15.87,0.95,Property Crime,Robberies,15,2019,-0.118
2889,Rachakonda,43.71,3,Property Crime,Robberies,131,2019,-0.155
2890,Ramagundam,16.12,0.56,Property Crime,Robberies,9,2019,0.8
2891,Siddipet,10.22,0.39,Property Crime,Robberies,4,2019,0.333
2892,Warangal,23.75,0.67,Property Crime,Robberies,16,2019,-0.448
2893,Adilabad,7.53,0.53,Property Crime,Robberies,4,2019,3
2894,Bhadradri Kothagudem,11.12,0.81,Property Crime,Robberies,9,2019,3.5
2895,jagtial,9.95,0.7,Property Crime,Robberies,7,2019,-0.222
2896,Jayashankar Bhupalpally,4.26,0.23,Property Crime,Robberies,1,2019,-0.75
2897,Jogulamba Gadwal,6.19,0.16,Property Crime,Robberies,1,2019,-0.667
2898,Kamareddy,10.04,0.7,Property Crime,Robberies,7,2019,-0.3
2899,Kumaram Bheem Asifabad,5.25,0.38,Property Crime,Robberies,2,2019,-0.333
2900,Mahabubabad,7.84,0.26,Property Crime,Robberies,2,2019,-0.5
2901,Mahabubnagar,9.29,0.75,Property Crime,Robberies,7,2019,-0.125
2902,Medak,7.88,0.51,Property Crime,Robberies,4,2019,-0.333
2903,Mulugu,2.93,2.05,Property Crime,Robberies,6,2019,0
2904,Nagarkurnool,8.71,0,Property Crime,Robberies,0,2019,-1
2905,Nalgonda,16.52,0.42,Property Crime,Robberies,7,2019,0
2906,Narayanpet,5.76,0.17,Property Crime,Robberies,1,2019,0
2907,Nirmal,7.19,0.14,Property Crime,Robberies,1,2019,-0.75
2908,Rajanna Sircilla,5.62,1.07,Property Crime,Robberies,6,2019,0.5
2909,Sanga Reddy,15.37,0.72,Property Crime,Robberies,11,2019,0.375
2910,Suryapet,11.09,0.18,Property Crime,Robberies,2,2019,-0.667
2911,Vikarabad,9.37,0.21,Property Crime,Robberies,2,2019,0
2912,Wanaparthy,5.87,0.68,Property Crime,Robberies,4,2019,1
2913,RP Secunderabad,,#DIV/0!,Property Crime,Robberies,6,2019,0
2914,CID,,#DIV/0!,Property Crime,Robberies,,2019,0
